2283;2283;MEDA MERL PRIMAVERA XKG;MEDA MERL PRIMAVERA XKG;19;6;11242.00;0;0;0;0;0;P;60;01;
2339;2339;CUARTIROLO ILOLAY XPIEZA;CUARTIROLO ILOLAY XPIEZA;11;128;11981.00;0;0;0;0;0;P;30;01;
2372;2372;CHORIZO COLORADO XKG;CHORIZO COLORADO XKG;1;531;28709.00;0;0;0;0;0;P;30;01;
2388;2388;MEDA MERL C/ROQUEFORT XKG;MEDA MERL C/ROQUEFORT XKG;19;6;12646.00;0;0;0;0;0;P;60;01;
2405;2405;BOMBAS PAPA/CARNE XKG;BOMBAS PAPA/CARNE XKG;5;502;9219.00;0;0;0;0;0;P;60;01;
2406;2406;BOMBAS PAPA/QUESO XKG;BOMBAS PAPA/QUESO XKG;5;502;9219.00;0;0;0;0;0;P;60;01;
2630;2630;PAPA NEGRA XKG;PAPA NEGRA XKG;4;19;1531.00;0;0;0;0;0;P;7;01;
2631;2631;CEBOLLA XKG;CEBOLLA XKG;4;19;1469.00;0;0;0;0;0;P;7;01;
2632;2632;ZAPALLO XKG;ZAPALLO XKG;4;19;1797.00;0;0;0;0;0;P;7;01;
2634;2634;BATATA XKG;BATATA XKG;4;19;2744.00;0;0;0;0;0;P;7;01;
2635;2635;AJO CABEZA UN;AJO CABEZA UN;4;19;1564.00;0;0;0;0;0;P;7;01;
2636;2636;ZANAHORIA XKG;ZANAHORIA XKG;4;19;3908.00;0;0;0;0;0;P;7;01;
2638;2638;TOMATE REDONDO XKG;TOMATE REDONDO XKG;4;19;3666.00;0;0;0;0;0;P;7;01;
2639;2639;TOMATE PERITA XKG;TOMATE PERITA XKG;4;19;4123.00;0;0;0;0;0;P;7;01;
2641;2641;ZAPALLITO TRONCO XKG;ZAPALLITO TRONCO XKG;4;19;4012.00;0;0;0;0;0;P;7;01;
2642;2642;ZUCHINI XKG;ZUCHINI XKG;4;19;4340.00;0;0;0;0;0;P;7;01;
2644;2644;MORRON ROJO XKG;MORRON ROJO XKG;4;19;7820.00;0;0;0;0;0;P;7;01;
2645;2645;MORRON VERDE XKG;MORRON VERDE XKG;4;19;6759.00;0;0;0;0;0;P;7;01;
2647;2647;BERENJENA XKG;BERENJENA XKG;4;19;2670.00;0;0;0;0;0;P;7;01;
2648;2648;CHOCLO XKG;CHOCLO XKG;4;19;2965.00;0;0;0;0;0;P;7;01;
2649;2649;REMOLACHA XKG;REMOLACHA XKG;4;19;3908.00;0;0;0;0;0;P;7;01;
2650;2650;LIMON XKG;LIMON XKG;4;19;4598.00;0;0;0;0;0;P;7;01;
2651;2651;MANDIOCA XKG;MANDIOCA XKG;4;19;1735.00;0;0;0;0;0;P;7;01;
2652;2652;REPOLLO BLANCO XKG;REPOLLO BLANCO XKG;4;20;2173.00;0;0;0;0;0;P;7;01;
2653;2653;REPOLLO COLOR XKG;REPOLLO COLOR XKG;4;20;4203.00;0;0;0;0;0;P;7;01;
2654;2654;COLIFLOR XKG;COLIFLOR XKG;4;20;5661.00;0;0;0;0;0;P;7;01;
2655;2655;ACELGA MASO;ACELGA MASO;4;20;2897.00;0;0;0;0;0;N;7;01;
2659;2659;PUERRO XKG;PUERRO XKG;4;20;9256.00;0;0;0;0;0;P;7;01;
2660;2660;APIO XKG;APIO XKG;4;20;8109.00;0;0;0;0;0;P;7;01;
